Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel Session -  Small systems I,parallel,"Measurement of $v_2$ and $v_3$ in p+Au, d+Au and $^3$He+Au collisions at $\sqrt{s_{NN}}=200$ GeV from STAR","Lacey for the STAR Colllaboration, Roy",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roy', 'last_name': 'Lacey for the STAR Colllaboration', 'fullName': 'Lacey for the STAR Colllaboration, Roy', 'id': '4601095', 'affiliation': 'Stony Brook University', 'emailHash': 'c1129d5060eac3f589873103b9f63418', 'db_id': 4601095, 'person_id': 4561534}"
Parallel Session -  Small systems I,parallel,Flow in AA and pA as an interplay of fluid-like and non-fluid like excitations,"Kurkela, Eero Aleksi",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eero Aleksi', 'last_name': 'Kurkela', 'fullName': 'Kurkela, Eero Aleksi', 'id': '4556954', 'affiliation': 'CERN', 'emailHash': 'eb8095b42de4180e52f281f3a394f7e4', 'db_id': 4556954, 'person_id': 4580076}"
Parallel Session - Collective dynamics I,parallel,Longitudinal dynamics of multiple conserved charges,"Fotakis, Jan",University of Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Fotakis', 'fullName': 'Fotakis, Jan', 'id': '4557022', 'affiliation': 'University of Frankfurt', 'emailHash': '254f76f57f7bc6e33f20e55aca0ac7f6', 'db_id': 4557022, 'person_id': 4584185}"
Parallel Session - Heavy flavor II,parallel,Heavy quark diffusion coefficients and thermal quarkonium mass shifts from lattice QCD,"Kaczmarek, Olaf",University of Bielefeld,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Olaf', 'last_name': 'Kaczmarek', 'fullName': 'Kaczmarek, Olaf', 'id': '4557362', 'affiliation': 'University of Bielefeld', 'emailHash': 'cb4a95098e3d70f5197766e4930f78f6', 'db_id': 4557362, 'person_id': 4595200}"
Parallel Session - Heavy flavor II,parallel,Recent Measurements of Heavy Quarkonium Production in p+Au and p+p Collisions at STAR,"Liu for the STAR Collaboration, Yanfang",TAMU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yanfang', 'last_name': 'Liu for the STAR Collaboration', 'fullName': 'Liu for the STAR Collaboration, Yanfang', 'id': '4601105', 'affiliation': 'TAMU', 'emailHash': '6125eeccb04a1c5b7425577a4efc2a40', 'db_id': 4601105, 'person_id': 4697703}"
Parallel Session - Collective dynamics I,parallel,ATLAS measurements of transverse and longitudinal flow decorrelations in Pb+Pb and Xe+Xe collisions,"Mohapatra for the ATLAS Collaboration, Soumya",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soumya', 'last_name': 'Mohapatra for the ATLAS Collaboration', 'fullName': 'Mohapatra for the ATLAS Collaboration, Soumya', 'id': '4608989', 'affiliation': 'Columbia University (US)', 'emailHash': '098f3c097bb6400e64dd2de0d2eee4aa', 'db_id': 4608989, 'person_id': 4704726}"
Parallel Session - Collective dynamics I,parallel,Anisotropic flow fluctuations of charged and identified hadrons in Pb-Pb collisions with the ALICE detector,"Zhu for the ALICE Collaboration, Ya",Central China Normal University ,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ya', 'last_name': 'Zhu for the ALICE Collaboration', 'fullName': 'Zhu for the ALICE Collaboration, Ya', 'id': '4596130', 'affiliation': 'Central China Normal University ', 'emailHash': '80e26d260b20ca1b52e504a296e169b9', 'db_id': 4596130, 'person_id': 4692804}"
Parallel Session - QCD at finite temperature III,parallel,"Skewness and kurtosis of net-strangeness, net-baryon number and net-electric charge distributions at non-zero $\mu_B$.","Bollweg, Dennis",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dennis', 'last_name': 'Bollweg', 'fullName': 'Bollweg, Dennis', 'id': '4556900', 'affiliation': 'Bielefeld University', 'emailHash': '568c7f0118452f6efb12fa278cc904b6', 'db_id': 4556900, 'person_id': 4585964}"
Parallel Session - Small systems II,parallel,Probing the partonic degree of freedom in high multiplicity p-Pb at  $\sqrt{s}$=  5.02 TeV collisions.,"Zhao, Wenbin",Peking University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wenbin', 'last_name': 'Zhao', 'fullName': 'Zhao, Wenbin', 'id': '4556856', 'affiliation': 'Peking University', 'emailHash': 'd7c97d9905431bd6fb24238632d469a9', 'db_id': 4556856, 'person_id': 4586066}"
Parallel Session - Small systems II,parallel,Search for jet quenching effects in high multiplicity proton-proton collisions at $\sqrt{s}=13$ TeV with ALICE,"Jacobs for the ALICE Collaboration, Peter Martin",Lawrence Berkeley National Lab. (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter Martin', 'last_name': 'Jacobs for the ALICE Collaboration', 'fullName': 'Jacobs for the ALICE Collaboration, Peter Martin', 'id': '4596145', 'affiliation': 'Lawrence Berkeley National Lab. (US)', 'emailHash': 'c59155bee7a6a6f2eaad7cde3c9bfaad', 'db_id': 4596145, 'person_id': 4533284}"
Parallel Session - Small systems II,parallel,Correlation measurements of charged particles and jets at mid-rapidity with event activity at backward-rapidity  in  $\sqrt{s_\mathrm{NN}}=200$ GeV p+Au collisions at STAR,"Stewart for the STAR Collaboration , David",Yale University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Stewart for the STAR Collaboration ', 'fullName': 'Stewart for the STAR Collaboration , David', 'id': '4601106', 'affiliation': 'Yale University', 'emailHash': '762f670c6c0cdffdd67e1fbf9ab64e38', 'db_id': 4601106, 'person_id': 4697704}"
Poster Session,poster,"Study of medium-induced modifications of dijet energy balance, jet substructure distributions, and medium response to dijets with 5.02 TeV PbPb and pp collisions at CMS","Viinikainen, Jussi",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jussi', 'last_name': 'Viinikainen', 'fullName': 'Viinikainen, Jussi', 'id': '4693541', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': '2212db33be944fba11f055162e05c99b', 'db_id': 4693541, 'person_id': 4692829}"
Parallel Session - Search for the CP I,parallel,Feasibility studies of conserved charge fluctuations in Au–Au collisions with CBM,"Samanta for the CBM Collaboration, Subhasis",National Institute of Science Education and Research ,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subhasis', 'last_name': 'Samanta for the CBM Collaboration', 'fullName': 'Samanta for the CBM Collaboration, Subhasis', 'id': '4557072', 'affiliation': 'National Institute of Science Education and Research ', 'emailHash': 'b8c5fc7cb2b298c1a1ce76338b4f613e', 'db_id': 4557072, 'person_id': 4581277}"
Parallel Session - Collective dynamics II,parallel,Measurement of Flow Fluctuation and Centrality Fluctuation in Pb+Pb collisions with the ATLAS Detector,"Jia for the ATLAS Collaboration, Jiangyong",Stony brook Universty (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiangyong', 'last_name': 'Jia for the ATLAS Collaboration', 'fullName': 'Jia for the ATLAS Collaboration, Jiangyong', 'id': '4609652', 'affiliation': 'Stony brook Universty (US)', 'emailHash': '3d951a186ae4e1d5ce26f3dd3683cd17', 'db_id': 4609652, 'person_id': 4562590}"
Plenary Session V,plenary,"Chirality, CME, magnetic field and spin polarization: an experimental review","Lisa, Mike",Ohio State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mike', 'last_name': 'Lisa', 'fullName': 'Lisa, Mike', 'id': '4612213', 'affiliation': 'Ohio State University (US)', 'emailHash': '121705a1b7bea1710f308c95f5276ee1', 'db_id': 4612213, 'person_id': 4707780}"
Parallel Session - Chirality I,parallel,Search for CME in U+U and Au+Au collisions in STAR with different approaches of handling backgrounds,"Zhao for the STAR Collaboration, Jie",Purdue University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jie', 'last_name': 'Zhao for the STAR Collaboration', 'fullName': 'Zhao for the STAR Collaboration, Jie', 'id': '4601103', 'affiliation': 'Purdue University', 'emailHash': 'f784c07207f0f8e4a336b0d15d6882f4', 'db_id': 4601103, 'person_id': 4585277}"
Parallel Session - Collective dynamics II,parallel,New results on light  (anti-)(hyper-)nuclei production and hypertriton lifetime in Pb-Pb collisions at the LHC,"Bartsch for the ALICE Collaboration, Esther",Johann-Wolfgang-Goethe Univ. (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Esther', 'last_name': 'Bartsch for the ALICE Collaboration', 'fullName': 'Bartsch for the ALICE Collaboration, Esther', 'id': '4596153', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'a265a2f95f74cb7a699bd7bbf59b587d', 'db_id': 4596153, 'person_id': 4692821}"
Parallel Session - Chirality I,parallel,Investigate the possible physics mechanisms of the CMW-like flow signals,"Xu, Haojie",Huzhou University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Haojie', 'last_name': 'Xu', 'fullName': 'Xu, Haojie', 'id': '4560478', 'affiliation': 'Huzhou University', 'emailHash': 'b8d2237d1251e663ffa8033a69359727', 'db_id': 4560478, 'person_id': 4585276}"
Parallel Session - Jet modifications I,parallel,Jet shapes and fragmentation functions in Au+Au collisions at $\sqrt{s_{\mathrm{NN}}}=200$ GeV in STAR,"Oh for the STAR Collaboration, Saehanseul",Yale University  & Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Saehanseul', 'last_name': 'Oh for the STAR Collaboration', 'fullName': 'Oh for the STAR Collaboration, Saehanseul', 'id': '4601091', 'affiliation': 'Yale University  & Brookhaven National Laboratory', 'emailHash': '4a95ab687f928c562b3b86a39d80408f', 'db_id': 4601091, 'person_id': 4697692}"
Plenary Session VI,plenary,Parton propagation and energy loss: new theoretical progres,"Tywoniuk, Konrad",University of Bergen (NO),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Konrad', 'last_name': 'Tywoniuk', 'fullName': 'Tywoniuk, Konrad', 'id': '4612250', 'affiliation': 'University of Bergen (NO)', 'emailHash': '9f011426e801588d7ae393846cecf512', 'db_id': 4612250, 'person_id': 4577899}"
Plenary Session VII,plenary,Jet substructure and parton splitting: an experimental overview,"Chen, Yi",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Chen', 'fullName': 'Chen, Yi', 'id': '4612258', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '3284357439bf222dfeee4a1bbbd9609a', 'db_id': 4612258, 'person_id': 4707810}"
Parallel Session - QCD at finite temperature III,parallel,Characterizing baryon dominated matter with HADES measurements,"Harabasz, Szymon",TU Darmstadt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Szymon', 'last_name': 'Harabasz', 'fullName': 'Harabasz, Szymon', 'id': '4556933', 'affiliation': 'TU Darmstadt', 'emailHash': '750c872549c27dd82c84b43af22ab468', 'db_id': 4556933, 'person_id': 4588625}"
Parallel Session - Heavy flavor IV,parallel,Observation of X(3872) in PbPb collisions with the CMS detector,"Lee for the CMS Collaboration, Yen-Jie",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yen-Jie', 'last_name': 'Lee for the CMS Collaboration', 'fullName': 'Lee for the CMS Collaboration, Yen-Jie', 'id': '4596204', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '8037f2f5eb66457d78bbe8b4f5515d4d', 'db_id': 4596204, 'person_id': 4585755}"
Parallel Session - New theoretical developments I,parallel,New challenges for the open heavy flavor physics in ultrarelativistic collisions,"Sun, Yifeng",Texas A&M University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yifeng', 'last_name': 'Sun', 'fullName': 'Sun, Yifeng', 'id': '4557418', 'affiliation': 'Texas A&M University', 'emailHash': '66541a8bf360519f7148029026dcc378', 'db_id': 4557418, 'person_id': 4585144}"
Parallel Session - Collective dynamics  III,parallel,pT-Dependent Particle Number Fluctuations From Principal Component Analyses in Hydrodynamic Simulations of Heavy-Ion Collisions,"Grassi, Frederique","Instituto de F´ısica, Universidade de S˜ao Paulo",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frederique', 'last_name': 'Grassi', 'fullName': 'Grassi, Frederique', 'id': '4557030', 'affiliation': 'Instituto de F´ısica, Universidade de S˜ao Paulo', 'emailHash': '9ba165306681d5abfc69beb39b8092bc', 'db_id': 4557030, 'person_id': 4584760}"
Parallel Session - Heavy flavor IV,parallel,LHCb measurements of the exotic tetraquark candidate X(3872) in high multiplicity pp and pPb collisions,"Durham for the LHCb Collaboration, John Matthew",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'John Matthew', 'last_name': 'Durham for the LHCb Collaboration', 'fullName': 'Durham for the LHCb Collaboration, John Matthew', 'id': '4601047', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '9f7df025a17bd14ff5a7a77daa7f3b5e', 'db_id': 4601047, 'person_id': 4697657}"
Parallel Session - EM probes II,parallel,Electromagnetic radiation from the pre-equilibrium/pre-hydro stage of the quark-gluon plasma,"Churchill, Jessica",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jessica', 'last_name': 'Churchill', 'fullName': 'Churchill, Jessica', 'id': '4557464', 'affiliation': 'McGill University', 'emailHash': '8ca2a81ea8ff1c482d74761ea758f26d', 'db_id': 4557464, 'person_id': 4585158}"
Parallel Session - Future facilities,parallel,The Compressed Baryonic Matter (CBM) Experiment at FAIR,"Klochkov for the CBM Collaboration, Viktor",Johann-Wolfgang-Goethe Univ. (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Viktor', 'last_name': 'Klochkov for the CBM Collaboration', 'fullName': 'Klochkov for the CBM Collaboration, Viktor', 'id': '4557709', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'b3fdf8edf149538143e5b7f16b53ded8', 'db_id': 4557709, 'person_id': 4584553}"
Parallel Session - QM & nuclear astrophysics,parallel,Signatures of quark-hadron phase transitions in general-relativistic neutron-star mergers,"Dexheimer, Verônica",Kent State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Verônica', 'last_name': 'Dexheimer', 'fullName': 'Dexheimer, Verônica', 'id': '4557751', 'affiliation': 'Kent State University', 'emailHash': '81de09dca5e9f14528e407ae7ac8d9ad', 'db_id': 4557751, 'person_id': 4584522}"
Parallel Session - Initial state  I,parallel,Impact of dijet and D-meson data from 5.02 TeV p+Pb collisions on nuclear PDFs,"Paakkinen, Petja",University of Jyväskylä,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Petja', 'last_name': 'Paakkinen', 'fullName': 'Paakkinen, Petja', 'id': '4556871', 'affiliation': 'University of Jyväskylä', 'emailHash': '06a86c1dc75811a9f0713b885478db58', 'db_id': 4556871, 'person_id': 4580951}"
Plenary Session I,other,Welcome,TBD,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'TBD', 'fullName': 'TBD', 'id': '4611441', 'affiliation': '', 'emailHash': None, 'db_id': 4611441, 'person_id': 4707093}"
Parallel Session - Collective dynamics II,parallel,Effects of dissipative baryon current in heavy-ion collisions at RHIC-BES energies,"Wu, Xiang-Yu",Central China Normal University.,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiang-Yu', 'last_name': 'Wu', 'fullName': 'Wu, Xiang-Yu', 'id': '4557026', 'affiliation': 'Central China Normal University.', 'emailHash': '86ba83b4004044fb33d3bcec3ec6a55a', 'db_id': 4557026, 'person_id': 4585480}"
Parallel Session - Chirality I,parallel,Measurement of the charge separation along the magnetic field with Signed Balance Function in 200 GeV Au + Au collisions at STAR,"Lin for the STAR Collaboration, Yufu",Central China Normal University (CCNU) & Brookhaven National Laboratory (BNL),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yufu', 'last_name': 'Lin for the STAR Collaboration', 'fullName': 'Lin for the STAR Collaboration, Yufu', 'id': '4601104', 'affiliation': 'Central China Normal University (CCNU) & Brookhaven National Laboratory (BNL)', 'emailHash': '319afd4ab957b60e69cab80d618e8472', 'db_id': 4601104, 'person_id': 4697702}"
Parallel Session - Jet modifications I,parallel,The medium modification of jet fragmentation function and baryon-to-meson ratio in jet,"CHEN, WEI",CCNU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'WEI', 'last_name': 'CHEN', 'fullName': 'CHEN, WEI', 'id': '4557153', 'affiliation': 'CCNU', 'emailHash': 'c36bd4bb91f5149b4fc4e6056f28340b', 'db_id': 4557153, 'person_id': 4585462}"
Plenary Session IV,plenary,Approach to thermalization and hydrodynamic,"Akamatsu, Yukinao",Osaka University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yukinao', 'last_name': 'Akamatsu', 'fullName': 'Akamatsu, Yukinao', 'id': '4612175', 'affiliation': 'Osaka University', 'emailHash': '8d50ad95daf56c2030218200b08ca0bf', 'db_id': 4612175, 'person_id': 4585529}"
Plenary Session I,plenary,Quark Matter - Status & Challenges,"Jacak, Barbara",University of California Berkeley (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Barbara', 'last_name': 'Jacak', 'fullName': 'Jacak, Barbara', 'id': '4611442', 'affiliation': 'University of California Berkeley (US)', 'emailHash': '55e5fc2835aabf42b428f9748bb3903d', 'db_id': 4611442, 'person_id': 4707094}"
Parallel Session - Jet modifications I,parallel,Extracting the jet transport coefficient of cold nuclear matter from world data,"Xing, Hongxi",South China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hongxi', 'last_name': 'Xing', 'fullName': 'Xing, Hongxi', 'id': '4557149', 'affiliation': 'South China Normal University', 'emailHash': '04119d620a7b9784524e34d6e0fe36b2', 'db_id': 4557149, 'person_id': 4581265}"
Parallel Session - Initial state  I,parallel,Heavy quark momentum diffusion coefficient in 3D gluon plasma,"Peuron, Jarkko",FBK - Fondazione Bruno Kessler (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jarkko', 'last_name': 'Peuron', 'fullName': 'Peuron, Jarkko', 'id': '4556859', 'affiliation': 'FBK - Fondazione Bruno Kessler (IT)', 'emailHash': '36a0aeb25ede285d55917828e3ece30f', 'db_id': 4556859, 'person_id': 4582925}"
Parallel Session - Initial state  I,parallel,Event shape dependence of anisotropic flow for inclusive and identified hadrons in Pb-Pb and Xe-Xe collisions with ALICE,"Besoiu for the ALICE Collaboration, Mihaela Gabriela",Institute of Space Science (RO),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mihaela Gabriela', 'last_name': 'Besoiu for the ALICE Collaboration', 'fullName': 'Besoiu for the ALICE Collaboration, Mihaela Gabriela', 'id': '4596129', 'affiliation': 'Institute of Space Science (RO)', 'emailHash': '4c8c6c30b46771103615071ddf55c41a', 'db_id': 4596129, 'person_id': 4692803}"
Plenary Session I,plenary,Highlights from the ALICE experiment,"Weber for the ALICE Collaboration , Michael","Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Weber for the ALICE Collaboration ', 'fullName': 'Weber for the ALICE Collaboration , Michael', 'id': '4626827', 'affiliation': 'Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)', 'emailHash': 'd800652cd8e65274efec42729e27fcc7', 'db_id': 4626827, 'person_id': 4720702}"
Parallel Session - New theoretical developments I,parallel,From Chiral Kinetic Theory to Spin Hydrodynamics,"SHI, Shuzhe",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shuzhe', 'last_name': 'SHI', 'fullName': 'SHI, Shuzhe', 'id': '4557504', 'affiliation': 'McGill University', 'emailHash': '3bc9b03b130fde8ffcb947fdffa42a34', 'db_id': 4557504, 'person_id': 4533286}"
Parallel Session - New theoretical developments I,parallel,Electromagnetically induced flow in heavy ion collisions,"Kharzeev, Dmitri",Stony Brook University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dmitri', 'last_name': 'Kharzeev', 'fullName': 'Kharzeev, Dmitri', 'id': '4557515', 'affiliation': '', 'emailHash': '43f9e13f0e8c92739a7f8f8d3db6fd06', 'db_id': 4557515, 'person_id': 4588064}"
Parallel Session - New theoretical developments I,parallel,Hard probes of non-equilibrium quark-gluon plasma,"Hauksson, Sigtryggur",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sigtryggur', 'last_name': 'Hauksson', 'fullName': 'Hauksson, Sigtryggur', 'id': '4557523', 'affiliation': 'McGill University', 'emailHash': '6505855df0abfc1bdfb6d4f9177ab642', 'db_id': 4557523, 'person_id': 4582725}"
Plenary Session I,plenary,Highlights from the ATLAS experiment,"Spousta for the ATLAS Collaboration, Martin",Charles University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Martin', 'last_name': 'Spousta for the ATLAS Collaboration', 'fullName': 'Spousta for the ATLAS Collaboration, Martin', 'id': '4626768', 'affiliation': 'Charles University', 'emailHash': '5a941a99be92c66d16d5afd0a19d03d6', 'db_id': 4626768, 'person_id': 4546612}"
Parallel Session - Collective dynamics  III,parallel,Light neutral meson production in heavy ion collisions with ALICE in the era of precision physics at the LHC,"Sas for the ALICE Collaboration, Mike Henry Petrus",Nikhef National institute  for subatomic physics (NL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mike Henry Petrus', 'last_name': 'Sas for the ALICE Collaboration', 'fullName': 'Sas for the ALICE Collaboration, Mike Henry Petrus', 'id': '4596135', 'affiliation': 'Nikhef National institute  for subatomic physics (NL)', 'emailHash': '981f787a435e5c09106b8225c495d3ca', 'db_id': 4596135, 'person_id': 4692809}"
Parallel Session - Collective dynamics  III,parallel,Signatures of collectivity and flow of light and heavy quarks in small systems observed by PHENIX,"Han for the PHNEIX Collaboration, Seyoung","EWHA Womens University, South Korea",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Seyoung', 'last_name': 'Han for the PHNEIX Collaboration', 'fullName': 'Han for the PHNEIX Collaboration, Seyoung', 'id': '4595192', 'affiliation': 'EWHA Womens University, South Korea', 'emailHash': '714105cda827bff3610ddb3d595efed2', 'db_id': 4595192, 'person_id': 4585979}"
Parallel Session - Collective dynamics  III,parallel,Multi-system Bayesian constraints on the transport coefficients of QCD,"Paquet, Jean-Francois",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Francois', 'last_name': 'Paquet', 'fullName': 'Paquet, Jean-Francois', 'id': '4601049', 'affiliation': 'Duke University', 'emailHash': '16704393ed0c4c4ecc9773234a76340c', 'db_id': 4601049, 'person_id': 4585242}"
Plenary Session II,plenary,Highlights from the CMS experiment,"Chapon for the CMS Collaboration, Émilien",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Émilien', 'last_name': 'Chapon for the CMS Collaboration', 'fullName': 'Chapon for the CMS Collaboration, Émilien', 'id': '4626674', 'affiliation': 'CERN', 'emailHash': '3b079887dfa41b7b92831bbff9553fe0', 'db_id': 4626674, 'person_id': 4720578}"
Parallel Session - Heavy flavor III,parallel,Multi-stage evolution of heavy quarks in the Quark Gluon Plasma,"Vujanovic for the JETSCAPE Collaboration , Gojko",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gojko', 'last_name': 'Vujanovic for the JETSCAPE Collaboration ', 'fullName': 'Vujanovic for the JETSCAPE Collaboration , Gojko', 'id': '4601050', 'affiliation': 'Wayne State University', 'emailHash': '1ad2354574212f4eb22ec01904a4fed1', 'db_id': 4601050, 'person_id': 4584967}"
Parallel Session - Future facilities,parallel,The MPD experiment at JINR: construction status and physics performance,"Kisiel for the NICA/MPD Collaboration , Adam",Warsaw University of Technology (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adam', 'last_name': 'Kisiel for the NICA/MPD Collaboration ', 'fullName': 'Kisiel for the NICA/MPD Collaboration , Adam', 'id': '4557705', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': '02a0e8f22cc1122baa1d0d1f7988350d', 'db_id': 4557705, 'person_id': 4585654}"
Parallel Session - Future facilities,parallel,The STAR detector upgrades for the BES II and beyond physics program,"Yang for the STAR Collaboration, Yi",National Cheng Kung University (TW),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Yang for the STAR Collaboration', 'fullName': 'Yang for the STAR Collaboration, Yi', 'id': '4601110', 'affiliation': 'National Cheng Kung University (TW)', 'emailHash': 'e531cbf918f2507cd1c1647396d7b1e2', 'db_id': 4601110, 'person_id': 4697707}"
Plenary Session III,plenary,An experimenter’s assessment of correlations and flow in small systems,"Nagle, James Lawrence",University of Colorado Boulder,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'James Lawrence', 'last_name': 'Nagle', 'fullName': 'Nagle, James Lawrence', 'id': '4700231', 'affiliation': 'University of Colorado Boulder', 'emailHash': '9a55bbf2d0bb280782dfdac3249dfdc0', 'db_id': 4700231, 'person_id': 4584720}"
Plenary Session III,plenary,Dynamics of critical fluctuation,"Teaney, Derek",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Derek', 'last_name': 'Teaney', 'fullName': 'Teaney, Derek', 'id': '4612110', 'affiliation': 'Stony Brook University', 'emailHash': 'f29a910807fafc43d4c4222c4d3246c6', 'db_id': 4612110, 'person_id': 4584769}"
Plenary Session IV,plenary,Study QGP with flow: Theory,"Shen, Chun",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chun', 'last_name': 'Shen', 'fullName': 'Shen, Chun', 'id': '4612131', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '9f353b749e354daeb5bee1672a7bbb6f', 'db_id': 4612131, 'person_id': 4580165}"
